Hello, World!33333333333333333333333333333333333333333333333333333333333333333
====--PcapFileProcess  fname:/home/avorovich/pcap/rp_tap0.pcap
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58796-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58848-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48528-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58824-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39634-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58862-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39656-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48556-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58734-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:50974-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48686-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48700-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39650-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48496-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58764-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58682-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48518-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:50974-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58700-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48470-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58696-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48540-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48554-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39658-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58810-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:42332-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39658-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48618-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58780-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58842-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48718-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48634-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58760-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58746-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:48552-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48672-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:58904-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48588-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48482-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48480-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:40110-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.71:48530-192.168.110.51:1096
tcp_pair req for the rsp not found  tcp_pair_key_rev:192.168.110.61:39624-192.168.110.51:1096
======================client to broker 
gaps_pos!!!  seq_gap_pos_count:15
frame stats  tcp_pair_key:192.168.110.61:41072-192.168.110.51:1096  frame_count:197  syn_count:0  fin_count:0  rst_count:1  isn:001979239428  "seq_gap_pos_count %":0.0757576  "seq_gap_neg_count %":0
kafka stats  kafka_count:196  kafka_len_tot:000000025080  tcp_payload_len_tot:000000025080  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:consumer-sub-000-nOkgFv0-7
kafka_non_ack_count:109  pct_non_ack!!!:0.553299
kafka req  list  
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.71:42606  frame_count:149  syn_count:1  fin_count:0  rst_count:0  isn:001318224664  "seq_gap_pos_count %":0.04  "seq_gap_neg_count %":0
kafka stats  kafka_count:148  kafka_len_tot:000000054208  tcp_payload_len_tot:000000054208  ind_client_id_n:0
kafka rsp without req!!  list  
kafka_corr_id:25  iframe:206484
kafka_corr_id:67  iframe:221923
kafka_corr_id:68  iframe:222864
kafka_corr_id:74  iframe:229272
kafka_corr_id:187  iframe:265162
kafka_corr_id:237  iframe:283349
kafka_corr_id:290  iframe:307769
kafka_corr_id:292  iframe:307870
kafka_corr_id:354  iframe:327569
kafka_corr_id:376  iframe:342403
kafka_corr_id:434  iframe:357906
kafka_corr_id:494  iframe:377700
kafka_corr_id:496  iframe:378102
kafka_corr_id:658  iframe:443406
kafka_corr_id:752  iframe:484281
kafka_corr_id:775  iframe:485331
kafka_corr_id:776  iframe:485640
kafka_corr_id:828  iframe:505202
kafka_corr_id:843  iframe:508598
kafka_corr_id:861  iframe:517792
kafka_corr_id:915  iframe:543894
kafka_corr_id:974  iframe:578919
kafka_corr_id:979  iframe:581705
kafka_corr_id:981  iframe:582075
kafka_corr_id:982  iframe:582950
kafka_corr_id:983  iframe:583198
kafka_corr_id:984  iframe:583858
kafka_corr_id:1001  iframe:598666
kafka_corr_id:1012  iframe:606163
kafka_corr_id:1013  iframe:608653
kafka_corr_id:1017  iframe:608995
kafka_corr_id:1019  iframe:609410
kafka_corr_id:1085  iframe:643566
kafka_corr_id:1088  iframe:643750
kafka_corr_id:1089  iframe:643865
kafka_corr_id:1093  iframe:645411
kafka_corr_id:1102  iframe:646929
kafka_corr_id:1105  iframe:648804
kafka_corr_id:1123  iframe:650753
kafka_corr_id:1125  iframe:657969
kafka_corr_id:1138  iframe:660496
kafka_corr_id:1174  iframe:670828
kafka_corr_id:1178  iframe:671168
kafka_corr_id:1181  iframe:671237
kafka_corr_id:1204  iframe:691228
======================client to broker 
gaps_pos!!!  seq_gap_pos_count:321
frame stats  tcp_pair_key:192.168.110.71:42620-192.168.110.51:1096  frame_count:2499  syn_count:1  fin_count:0  rst_count:0  isn:002794438288  "seq_gap_pos_count %":0.1284  "seq_gap_neg_count %":0
kafka stats  kafka_count:119  kafka_len_tot:000080995462  tcp_payload_len_tot:000117296806  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:producer-13
kafka_non_ack_count:14  pct_non_ack!!!:0.116667
kafka req  list  
kafka_corr_id:6  ack:1  iframe:205027
kafka_corr_id:7  ack:1  iframe:205031
kafka_corr_id:32  ack:1  iframe:212091
kafka_corr_id:76  ack:1  iframe:218583
kafka_corr_id:77  ack:1  iframe:218701
kafka_corr_id:79  ack:1  iframe:218801
kafka_corr_id:88  ack:1  iframe:224482
kafka_corr_id:89  ack:1  iframe:224546
kafka_corr_id:102  ack:1  iframe:232763
kafka_corr_id:105  ack:1  iframe:232947
kafka_corr_id:123  ack:1  iframe:237356
kafka_corr_id:165  ack:1  iframe:248397
kafka_corr_id:195  ack:1  iframe:256294
kafka_corr_id:196  ack:0  iframe:260472
kafka_corr_id:202  ack:1  iframe:266257
kafka_corr_id:203  ack:1  iframe:266301
kafka_corr_id:204  ack:1  iframe:266385
kafka_corr_id:224  ack:1  iframe:273108
kafka_corr_id:226  ack:1  iframe:273196
kafka_corr_id:236  ack:0  iframe:276291
kafka_corr_id:240  ack:0  iframe:277201
kafka_corr_id:265  ack:1  iframe:281220
kafka_corr_id:266  ack:1  iframe:282029
kafka_corr_id:303  ack:1  iframe:300264
kafka_corr_id:315  ack:1  iframe:306051
kafka_corr_id:316  ack:1  iframe:306058
kafka_corr_id:317  ack:1  iframe:306127
kafka_corr_id:319  ack:1  iframe:306303
kafka_corr_id:326  ack:1  iframe:307938
kafka_corr_id:354  ack:1  iframe:308604
kafka_corr_id:372  ack:1  iframe:316721
kafka_corr_id:374  ack:1  iframe:316858
kafka_corr_id:387  ack:1  iframe:317994
kafka_corr_id:388  ack:1  iframe:318249
kafka_corr_id:389  ack:1  iframe:318394
kafka_corr_id:400  ack:1  iframe:328899
kafka_corr_id:420  ack:1  iframe:354044
kafka_corr_id:426  ack:1  iframe:355331
kafka_corr_id:427  ack:1  iframe:355443
kafka_corr_id:451  ack:1  iframe:365043
kafka_corr_id:452  ack:1  iframe:365601
kafka_corr_id:455  ack:1  iframe:369599
kafka_corr_id:467  ack:1  iframe:374372
kafka_corr_id:478  ack:1  iframe:377474
kafka_corr_id:495  ack:1  iframe:385515
kafka_corr_id:516  ack:1  iframe:391000
kafka_corr_id:527  ack:1  iframe:392365
kafka_corr_id:538  ack:0  iframe:395213
kafka_corr_id:547  ack:1  iframe:399907
kafka_corr_id:554  ack:0  iframe:406290
kafka_corr_id:559  ack:0  iframe:415678
kafka_corr_id:576  ack:1  iframe:415943
kafka_corr_id:593  ack:1  iframe:423998
kafka_corr_id:595  ack:1  iframe:424124
kafka_corr_id:611  ack:1  iframe:426828
kafka_corr_id:612  ack:1  iframe:426977
kafka_corr_id:627  ack:1  iframe:435181
kafka_corr_id:637  ack:1  iframe:436788
kafka_corr_id:638  ack:1  iframe:436847
kafka_corr_id:654  ack:1  iframe:439816
kafka_corr_id:663  ack:0  iframe:445029
kafka_corr_id:681  ack:0  iframe:449834
kafka_corr_id:682  ack:1  iframe:450370
kafka_corr_id:683  ack:1  iframe:450492
kafka_corr_id:713  ack:1  iframe:465422
kafka_corr_id:714  ack:1  iframe:465468
kafka_corr_id:787  ack:1  iframe:483244
kafka_corr_id:788  ack:1  iframe:483332
kafka_corr_id:821  ack:1  iframe:493437
kafka_corr_id:835  ack:1  iframe:499697
kafka_corr_id:836  ack:1  iframe:500243
kafka_corr_id:842  ack:1  iframe:502330
kafka_corr_id:843  ack:1  iframe:502413
kafka_corr_id:875  ack:1  iframe:518363
kafka_corr_id:888  ack:1  iframe:522545
kafka_corr_id:889  ack:1  iframe:522630
kafka_corr_id:914  ack:1  iframe:532380
kafka_corr_id:915  ack:1  iframe:532529
kafka_corr_id:927  ack:1  iframe:540533
kafka_corr_id:928  ack:1  iframe:541262
kafka_corr_id:953  ack:1  iframe:544353
kafka_corr_id:955  ack:1  iframe:544746
kafka_corr_id:968  ack:1  iframe:555584
kafka_corr_id:969  ack:1  iframe:555591
kafka_corr_id:970  ack:1  iframe:555598
kafka_corr_id:971  ack:1  iframe:555654
kafka_corr_id:972  ack:1  iframe:555797
kafka_corr_id:984  ack:1  iframe:558513
kafka_corr_id:988  ack:1  iframe:558768
kafka_corr_id:989  ack:1  iframe:558785
kafka_corr_id:990  ack:1  iframe:558803
kafka_corr_id:991  ack:1  iframe:558808
kafka_corr_id:992  ack:1  iframe:558816
kafka_corr_id:994  ack:1  iframe:558883
kafka_corr_id:1034  ack:1  iframe:583083
kafka_corr_id:1035  ack:0  iframe:593367
kafka_corr_id:1050  ack:1  iframe:594131
kafka_corr_id:1053  ack:1  iframe:594171
kafka_corr_id:1056  ack:0  iframe:598279
kafka_corr_id:1069  ack:1  iframe:614184
kafka_corr_id:1089  ack:1  iframe:623044
kafka_corr_id:1092  ack:0  iframe:631548
kafka_corr_id:1096  ack:1  iframe:631690
kafka_corr_id:1101  ack:1  iframe:636396
kafka_corr_id:1102  ack:1  iframe:636489
kafka_corr_id:1111  ack:1  iframe:645299
kafka_corr_id:1113  ack:1  iframe:647134
kafka_corr_id:1114  ack:1  iframe:647251
kafka_corr_id:1117  ack:1  iframe:647392
kafka_corr_id:1129  ack:0  iframe:668381
kafka_corr_id:1146  ack:0  iframe:668660
kafka_corr_id:1150  ack:1  iframe:670495
kafka_corr_id:1181  ack:1  iframe:675368
kafka_corr_id:1182  ack:1  iframe:675468
kafka_corr_id:1184  ack:1  iframe:675703
kafka_corr_id:1196  ack:1  iframe:682616
kafka_corr_id:1197  ack:1  iframe:682724
kafka_corr_id:1208  ack:1  iframe:690700
kafka_corr_id:1285  ack:0  iframe:703897
=============broker to client 
gaps_pos!!!  seq_gap_pos_count:6
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.71:42620  frame_count:183  syn_count:1  fin_count:0  rst_count:0  isn:001123936573  "seq_gap_pos_count %":0.0326087  "seq_gap_neg_count %":0
kafka stats  kafka_count:182  kafka_len_tot:000000022384  tcp_payload_len_tot:000000022384  ind_client_id_n:0
kafka rsp without req!!  list  
kafka_corr_id:78  iframe:218774
kafka_corr_id:82  iframe:222440
kafka_corr_id:84  iframe:223469
kafka_corr_id:104  iframe:232866
kafka_corr_id:133  iframe:238440
kafka_corr_id:196  iframe:260349
kafka_corr_id:197  iframe:262549
kafka_corr_id:236  iframe:276278
kafka_corr_id:238  iframe:276676
kafka_corr_id:240  iframe:277080
kafka_corr_id:242  iframe:277646
kafka_corr_id:304  iframe:300420
kafka_corr_id:327  iframe:308009
kafka_corr_id:355  iframe:308695
kafka_corr_id:386  iframe:317757
kafka_corr_id:401  iframe:329062
kafka_corr_id:421  iframe:355185
kafka_corr_id:456  iframe:369752
kafka_corr_id:538  iframe:395182
kafka_corr_id:539  iframe:395757
kafka_corr_id:540  iframe:395856
kafka_corr_id:541  iframe:396171
kafka_corr_id:544  iframe:396375
kafka_corr_id:554  iframe:406211
kafka_corr_id:557  iframe:406947
kafka_corr_id:574  iframe:415757
kafka_corr_id:629  iframe:435297
kafka_corr_id:663  iframe:444988
kafka_corr_id:676  iframe:445636
kafka_corr_id:677  iframe:446026
kafka_corr_id:678  iframe:446320
kafka_corr_id:679  iframe:446507
kafka_corr_id:717  iframe:466915
kafka_corr_id:747  iframe:467219
kafka_corr_id:750  iframe:467772
kafka_corr_id:752  iframe:468073
kafka_corr_id:754  iframe:468313
kafka_corr_id:756  iframe:468491
kafka_corr_id:758  iframe:468600
kafka_corr_id:822  iframe:493603
kafka_corr_id:824  iframe:493690
kafka_corr_id:825  iframe:493845
kafka_corr_id:876  iframe:518625
kafka_corr_id:916  iframe:534487
kafka_corr_id:985  iframe:558672
kafka_corr_id:997  iframe:561433
kafka_corr_id:998  iframe:563094
kafka_corr_id:999  iframe:563514
kafka_corr_id:1000  iframe:564079
kafka_corr_id:1035  iframe:583524
kafka_corr_id:1044  iframe:593370
kafka_corr_id:1056  iframe:598265
kafka_corr_id:1057  iframe:598745
kafka_corr_id:1070  iframe:614738
kafka_corr_id:1090  iframe:623264
kafka_corr_id:1091  iframe:623415
kafka_corr_id:1092  iframe:623551
kafka_corr_id:1095  iframe:631594
kafka_corr_id:1115  iframe:647366
kafka_corr_id:1129  iframe:668322
kafka_corr_id:1145  iframe:668455
kafka_corr_id:1146  iframe:668634
kafka_corr_id:1147  iframe:670445
kafka_corr_id:1155  iframe:670921
kafka_corr_id:1158  iframe:671528
kafka_corr_id:1161  iframe:672171
kafka_corr_id:1164  iframe:672349
kafka_corr_id:1166  iframe:672493
kafka_corr_id:1167  iframe:672657
kafka_corr_id:1168  iframe:672751
kafka_corr_id:1169  iframe:672918
kafka_corr_id:1183  iframe:675614
kafka_corr_id:1209  iframe:690827
kafka_corr_id:1238  iframe:701223
kafka_corr_id:1282  iframe:703702
kafka_corr_id:1285  iframe:703850
kafka_corr_id:1288  iframe:704147
======================client to broker 
gaps_pos!!!  seq_gap_pos_count:218
frame stats  tcp_pair_key:192.168.110.71:42624-192.168.110.51:1096  frame_count:1702  syn_count:1  fin_count:0  rst_count:0  isn:001982233763  "seq_gap_pos_count %":0.128009  "seq_gap_neg_count %":0
kafka stats  kafka_count:84  kafka_len_tot:000061398890  tcp_payload_len_tot:000083354220  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:producer-15
kafka_non_ack_count:8  pct_non_ack!!!:0.0941176
kafka req  list  
kafka_corr_id:6  ack:1  iframe:205039
kafka_corr_id:7  ack:1  iframe:205043
kafka_corr_id:27  ack:1  iframe:208047
kafka_corr_id:53  ack:1  iframe:217151
kafka_corr_id:55  ack:1  iframe:217803
kafka_corr_id:82  ack:1  iframe:220681
kafka_corr_id:92  ack:1  iframe:228816
kafka_corr_id:93  ack:1  iframe:229204
kafka_corr_id:113  ack:1  iframe:238690
kafka_corr_id:125  ack:0  iframe:240041
kafka_corr_id:127  ack:1  iframe:240130
kafka_corr_id:128  ack:1  iframe:240159
kafka_corr_id:133  ack:1  iframe:241485
kafka_corr_id:166  ack:1  iframe:255457
kafka_corr_id:180  ack:1  iframe:256604
kafka_corr_id:208  ack:1  iframe:268990
kafka_corr_id:209  ack:1  iframe:271089
kafka_corr_id:210  ack:1  iframe:272213
kafka_corr_id:211  ack:1  iframe:272558
kafka_corr_id:212  ack:1  iframe:272877
kafka_corr_id:213  ack:1  iframe:273015
kafka_corr_id:219  ack:1  iframe:278483
kafka_corr_id:227  ack:1  iframe:281610
kafka_corr_id:228  ack:1  iframe:282067
kafka_corr_id:242  ack:1  iframe:283308
kafka_corr_id:282  ack:1  iframe:302871
kafka_corr_id:308  ack:1  iframe:316011
kafka_corr_id:325  ack:1  iframe:316974
kafka_corr_id:326  ack:1  iframe:317028
kafka_corr_id:327  ack:1  iframe:317063
kafka_corr_id:344  ack:1  iframe:334061
kafka_corr_id:346  ack:1  iframe:334304
kafka_corr_id:384  ack:1  iframe:356840
kafka_corr_id:385  ack:1  iframe:357585
kafka_corr_id:450  ack:1  iframe:397068
kafka_corr_id:451  ack:1  iframe:397330
kafka_corr_id:469  ack:1  iframe:401813
kafka_corr_id:474  ack:1  iframe:402254
kafka_corr_id:478  ack:1  iframe:405459
kafka_corr_id:513  ack:1  iframe:425150
kafka_corr_id:537  ack:1  iframe:431232
kafka_corr_id:538  ack:1  iframe:431908
kafka_corr_id:555  ack:1  iframe:438120
kafka_corr_id:556  ack:1  iframe:438233
kafka_corr_id:557  ack:1  iframe:438263
kafka_corr_id:558  ack:1  iframe:438313
kafka_corr_id:559  ack:1  iframe:438455
kafka_corr_id:587  ack:1  iframe:440394
kafka_corr_id:591  ack:1  iframe:443015
kafka_corr_id:600  ack:1  iframe:449195
kafka_corr_id:642  ack:1  iframe:452138
kafka_corr_id:643  ack:1  iframe:454743
kafka_corr_id:803  ack:1  iframe:513493
kafka_corr_id:843  ack:1  iframe:538963
kafka_corr_id:863  ack:1  iframe:551789
kafka_corr_id:864  ack:1  iframe:551955
kafka_corr_id:870  ack:1  iframe:552420
kafka_corr_id:871  ack:1  iframe:552444
kafka_corr_id:872  ack:1  iframe:552462
kafka_corr_id:873  ack:1  iframe:552483
kafka_corr_id:874  ack:1  iframe:552487
kafka_corr_id:875  ack:1  iframe:552490
kafka_corr_id:876  ack:1  iframe:552497
kafka_corr_id:877  ack:1  iframe:552503
kafka_corr_id:878  ack:1  iframe:552510
kafka_corr_id:882  ack:1  iframe:552754
kafka_corr_id:914  ack:1  iframe:560257
kafka_corr_id:915  ack:1  iframe:560856
kafka_corr_id:918  ack:1  iframe:561431
kafka_corr_id:926  ack:0  iframe:563142
kafka_corr_id:935  ack:1  iframe:565482
kafka_corr_id:959  ack:1  iframe:577038
kafka_corr_id:961  ack:1  iframe:577086
kafka_corr_id:969  ack:1  iframe:591553
kafka_corr_id:992  ack:0  iframe:621115
kafka_corr_id:1022  ack:1  iframe:629863
kafka_corr_id:1047  ack:1  iframe:639636
kafka_corr_id:1071  ack:0  iframe:659549
kafka_corr_id:1073  ack:0  iframe:659914
kafka_corr_id:1096  ack:0  iframe:670223
kafka_corr_id:1099  ack:0  iframe:670662
kafka_corr_id:1113  ack:1  iframe:682178
kafka_corr_id:1116  ack:0  iframe:698680
kafka_corr_id:1200  ack:1  iframe:705928
=============broker to client 
gaps_pos!!!  seq_gap_pos_count:6
frame stats  tcp_pair_key:192.168.110.51:1096-192.168.110.71:42624  frame_count:122  syn_count:1  fin_count:0  rst_count:0  isn:002585346707  "seq_gap_pos_count %":0.0487805  "seq_gap_neg_count %":0
kafka stats  kafka_count:121  kafka_len_tot:000000012322  tcp_payload_len_tot:000000012322  ind_client_id_n:0
kafka rsp without req!!  list  
kafka_corr_id:30  iframe:209465
kafka_corr_id:83  iframe:224665
kafka_corr_id:88  iframe:228607
kafka_corr_id:99  iframe:238011
kafka_corr_id:112  iframe:238648
kafka_corr_id:114  iframe:239825
kafka_corr_id:125  iframe:240039
kafka_corr_id:126  iframe:240082
kafka_corr_id:130  iframe:241100
kafka_corr_id:131  iframe:241397
kafka_corr_id:132  iframe:241454
kafka_corr_id:134  iframe:241571
kafka_corr_id:285  iframe:303672
kafka_corr_id:309  iframe:316281
kafka_corr_id:473  iframe:402216
kafka_corr_id:514  iframe:431125
kafka_corr_id:539  iframe:432492
kafka_corr_id:540  iframe:433158
kafka_corr_id:644  iframe:455530
kafka_corr_id:645  iframe:456538
kafka_corr_id:647  iframe:456844
kafka_corr_id:804  iframe:514037
kafka_corr_id:849  iframe:540069
kafka_corr_id:869  iframe:552414
kafka_corr_id:879  iframe:552550
kafka_corr_id:916  iframe:561256
kafka_corr_id:926  iframe:563099
kafka_corr_id:931  iframe:563400
kafka_corr_id:933  iframe:563795
kafka_corr_id:934  iframe:565289
kafka_corr_id:962  iframe:577218
kafka_corr_id:991  iframe:616478
kafka_corr_id:992  iframe:616642
kafka_corr_id:1007  iframe:628898
kafka_corr_id:1014  iframe:629824
kafka_corr_id:1024  iframe:639580
kafka_corr_id:1048  iframe:652196
kafka_corr_id:1074  iframe:659996
kafka_corr_id:1075  iframe:660175
kafka_corr_id:1078  iframe:660292
kafka_corr_id:1080  iframe:669953
kafka_corr_id:1097  iframe:670189
kafka_corr_id:1098  iframe:670293
kafka_corr_id:1103  iframe:671046
kafka_corr_id:1120  iframe:691900
======================client to broker 
gaps_pos!!!  seq_gap_pos_count:175
frame stats  tcp_pair_key:192.168.110.71:42626-192.168.110.51:1096  frame_count:1542  syn_count:1  fin_count:0  rst_count:0  isn:000195172603  "seq_gap_pos_count %":0.113415  "seq_gap_neg_count %":0
kafka stats  kafka_count:119  kafka_len_tot:000055648662  tcp_payload_len_tot:000070560656  ind_client_id_n:1
kafka client_id list (req only) 
client_id_key:producer-16
kafka_non_ack_count:15  pct_non_ack!!!:0.125
kafka req  list  
kafka_corr_id:6  ack:1  iframe:205048
kafka_corr_id:7  ack:1  iframe:205053
kafka_corr_id:83  ack:1  iframe:221428
kafka_corr_id:111  ack:1  iframe:234262
kafka_corr_id:128  ack:1  iframe:238065
kafka_corr_id:154  ack:1  iframe:242749
kafka_corr_id:155  ack:1  iframe:243005
kafka_corr_id:159  ack:1  iframe:243564
kafka_corr_id:161  ack:1  iframe:243650
kafka_corr_id:163  ack:1  iframe:243756
kafka_corr_id:164  ack:1  iframe:243806
kafka_corr_id:269  ack:1  iframe:294851
kafka_corr_id:271  ack:1  iframe:294925
kafka_corr_id:294  ack:1  iframe:299961
kafka_corr_id:296  ack:1  iframe:300042
kafka_corr_id:301  ack:1  iframe:300900
kafka_corr_id:360  ack:1  iframe:322158
kafka_corr_id:367  ack:1  iframe:322399
kafka_corr_id:368  ack:1  iframe:323898
kafka_corr_id:381  ack:1  iframe:329012
kafka_corr_id:383  ack:1  iframe:329174
kafka_corr_id:394  ack:0  iframe:335185
kafka_corr_id:414  ack:1  iframe:337157
kafka_corr_id:415  ack:1  iframe:337272
kafka_corr_id:432  ack:1  iframe:351441
kafka_corr_id:433  ack:1  iframe:351666
kafka_corr_id:487  ack:1  iframe:386239
kafka_corr_id:500  ack:1  iframe:388485
kafka_corr_id:542  ack:1  iframe:400509
kafka_corr_id:543  ack:1  iframe:400683
kafka_corr_id:553  ack:0  iframe:407210
kafka_corr_id:618  ack:1  iframe:427001
kafka_corr_id:699  ack:1  iframe:459370
kafka_corr_id:730  ack:1  iframe:462689
kafka_corr_id:749  ack:1  iframe:472357
kafka_corr_id:750  ack:1  iframe:472472
kafka_corr_id:756  ack:1  iframe:475335
kafka_corr_id:758  ack:1  iframe:475476
kafka_corr_id:760  ack:1  iframe:475639
kafka_corr_id:761  ack:1  iframe:475787
kafka_corr_id:768  ack:1  iframe:481702
kafka_corr_id:769  ack:1  iframe:481771
kafka_corr_id:772  ack:1  iframe:481973
kafka_corr_id:773  ack:1  iframe:482196
kafka_corr_id:774  ack:1  iframe:482396
kafka_corr_id:791  ack:1  iframe:492623
kafka_corr_id:821  ack:1  iframe:504410
kafka_corr_id:822  ack:1  iframe:504495
kafka_corr_id:825  ack:0  iframe:519436
kafka_corr_id:861  ack:1  iframe:519539
kafka_corr_id:899  ack:1  iframe:534764
kafka_corr_id:900  ack:1  iframe:534874
kafka_corr_id:911  ack:1  iframe:539711
kafka_corr_id:952  ack:1  iframe:556025
kafka_corr_id:953  ack:1  iframe:556074
kafka_corr_id:955  ack:1  iframe:556089
kafka_corr_id:956  ack:1  iframe:556140
kafka_corr_id:958  ack:1  iframe:556245
kafka_corr_id:974  ack:0  iframe:579243
kafka_corr_id:1004  ack:1  iframe:579288
kafka_corr_id:1006  ack:1  iframe:579382
kafka_corr_id:1007  ack:1  iframe:579397
kafka_corr_id:1008  ack:1  iframe:579403
kafka_corr_id:1009  ack:1  iframe:579410
kafka_corr_id:1010  ack:1  iframe:579417
kafka_corr_id:1011  ack:1  iframe:579664
kafka_corr_id:1014  ack:1  iframe:579832
kafka_corr_id:1015  ack:1  iframe:579838
kafka_corr_id:1017  ack:1  iframe:579872
kafka_corr_id:1018  ack:1  iframe:579906
kafka_corr_id:1019  ack:1  iframe:579936
kafka_corr_id:1020  ack:1  iframe:579944
kafka_corr_id:1021  ack:1  iframe:579952
kafka_corr_id:1022  ack:1  iframe:579979
kafka_corr_id:1024  ack:1  iframe:579992
kafka_corr_id:1025  ack:1  iframe:579997
kafka_corr_id:1026  ack:1  iframe:580009
kafka_corr_id:1027  ack:1  iframe:580039
kafka_corr_id:1028  ack:1  iframe:580065
kafka_corr_id:1029  ack:1  iframe:580082
kafka_corr_id:1030  ack:1  iframe:580104
kafka_corr_id:1031  ack:1  iframe:580118
kafka_corr_id:1032  ack:1  iframe:580124
kafka_corr_id:1033  ack:1  iframe:580130
kafka_corr_id:1034  ack:1  iframe:580136
kafka_corr_id:1035  ack:1  iframe:580143
kafka_corr_id:1036  ack:1  iframe:580149
kafka_corr_id:1037  ack:1  iframe:580154
kafka_corr_id:1040  ack:1  iframe:580284
kafka_corr_id:1066  ack:0  iframe:587985
kafka_corr_id:1071  ack:1  iframe:592150
kafka_corr_id:1075  ack:1  iframe:593733
kafka_corr_id:1093  ack:0  iframe:607901
kafka_corr_id:1094  ack:0  iframe:608585
kafka_corr_id:1097  ack:1  iframe:610492
kafka_corr_id:1110  ack:0  iframe:616589
kafka_corr_id:1117  ack:1  iframe:617094
kafka_corr_id:1127  ack:0  iframe:619066
kafka_corr_id:1135  ack:1  iframe:632765
kafka_corr_id:1139  ack:1  iframe:634691
kafka_corr_id:1142  ack:1  iframe:636793
kafka_corr_id:1147  ack:1  iframe:638882
kafka_corr_id:1148  ack:1  iframe:638890
kafka_corr_id:1157  ack:1  iframe:645215
